SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
4498,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-02-2022 05:00,3.5
4499,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-02-2022 09:00,1
4500,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-02-2022 11:00,1.5
4501,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,04-03-2022 17:00,0.5
4502,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,04-03-2022 23:00,1.5
4503,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,05-03-2022 22:00,0.5
4504,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,09-03-2022 05:00,128
4505,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,19-03-2022 22:00,17
4506,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,19-03-2022 23:00,1
4507,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 01:00,14
4508,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 02:00,16
4509,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 03:00,9.5
4510,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 04:00,4.5
4511,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 05:00,1
4512,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 06:00,3
4513,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 08:00,4
4514,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 09:00,3
4515,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 14:00,2
4516,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 15:00,2.5
4517,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,20-03-2022 20:00,0.5
4518,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 02:00,2.5
4519,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 03:00,0.5
4520,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 11:00,6.5
4521,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 12:00,22
4522,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 13:00,8.5
4523,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 14:00,1
4524,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,21-03-2022 19:00,0.5
4525,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 04:00,3
4526,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 05:00,8.5
4527,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 06:00,7.5
4528,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 07:00,0.5
4529,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 13:00,1
4530,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 18:00,0.5
4531,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-03-2022 19:00,1
4532,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-03-2022 01:00,0.5
4533,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-03-2022 08:00,4.5
4534,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-03-2022 22:00,2
4535,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-03-2022 23:00,3
4536,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 00:00,9
4537,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 01:00,4.5
4538,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 02:00,1.5
4539,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 03:00,2
4540,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 04:00,1
4541,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 10:00,0.5
4542,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 11:00,13
4543,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 12:00,10.5
4544,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 22:00,2
4545,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-03-2022 23:00,1
4546,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 00:00,3
4547,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 02:00,2
4548,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 03:00,17.5
4549,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 04:00,8
4550,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 05:00,10
4551,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 06:00,0.5
4552,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 07:00,2.5
4553,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 08:00,1.5
4554,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 09:00,3
4555,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 10:00,3
4556,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 12:00,0.5
4557,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 13:00,2.5
4558,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 14:00,0.5
4559,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 15:00,1.5
4560,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 16:00,7.5
4561,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 17:00,8.5
4562,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 18:00,8
4563,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 19:00,4
4564,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 20:00,5
4565,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 21:00,1.5
4566,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 22:00,1.5
4567,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-03-2022 23:00,5.5
4568,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 00:00,2
4569,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 01:00,6
4570,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 02:00,5.5
4571,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 03:00,3
4572,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 05:00,1.5
4573,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 07:00,1.5
4574,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 08:00,3.5
4575,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-03-2022 10:00,1
4576,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-03-2022 01:00,0.5
4577,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-03-2022 20:00,8.5
4578,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-03-2022 21:00,11.5
4579,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-03-2022 22:00,22.5
4580,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-03-2022 23:00,7.5
4581,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 00:00,1.5
4582,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 07:00,3.5
4583,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 09:00,1
4584,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 10:00,1.5
4585,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 11:00,0.5
4586,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-03-2022 21:00,1
4587,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-03-2022 16:00,0.5
4588,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-03-2022 17:00,1
4589,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,30-03-2022 12:00,2
4590,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,30-03-2022 13:00,4
4591,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,30-03-2022 17:00,1.5
4592,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,30-03-2022 18:00,4.5
4593,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,30-03-2022 22:00,15.5
4594,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 01:00,7.5
4595,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 04:00,6.5
4596,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 05:00,11.5
4597,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 06:00,8
4598,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 07:00,2.5
4599,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 08:00,10.5
4600,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 09:00,11
4601,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 10:00,14.5
4602,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 11:00,3.5
4603,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 12:00,10
4604,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 15:00,4
4605,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 16:00,6.5
4606,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 17:00,2.5
4607,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 18:00,1.5
4608,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 19:00,0.5
4609,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 20:00,2.5
4610,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 21:00,5
4611,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 22:00,4
4612,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,31-03-2022 23:00,0.5
4613,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 00:00,1
4614,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 01:00,0.5
4615,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 02:00,7.5
4616,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 03:00,4.5
4617,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 04:00,13.5
4618,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 05:00,4.5
4619,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 06:00,1
4620,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 07:00,1.5
4621,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 08:00,0.5
4622,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 11:00,16.5
4623,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 15:00,4.5
4624,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 16:00,0.5
4625,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,01-04-2022 17:00,1.5
4626,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 04:00,1
4627,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 16:00,11
4628,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 17:00,3
4629,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 18:00,7.5
4630,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 19:00,13
4631,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 20:00,15
4632,BILLE ,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,02-04-2022 21:00,15
